org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
OPENSTACK,puppet-glance/manifests/params.pp,0,0,39,0,0,1,0,23,2,0,0,0
OPENSTACK,puppet-glance/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-glance/manifests/api.pp,1,5,610,1,11,7,76,227,288,0,0,0
OPENSTACK,puppet-glance/manifests/client.pp,0,0,20,0,6,2,3,4,8,0,0,0
OPENSTACK,puppet-glance/manifests/wsgi.pp,0,0,27,0,0,1,2,6,16,0,0,0
OPENSTACK,puppet-glance/manifests/deps.pp,0,0,67,0,0,0,0,38,25,0,0,0
OPENSTACK,puppet-glance/manifests/init.pp,0,0,27,0,3,3,3,5,11,0,0,0
OPENSTACK,puppet-glance/manifests/os_brick.pp,0,0,37,0,0,1,6,8,19,0,0,0
OPENSTACK,puppet-glance/manifests/notify/rabbitmq.pp,0,3,246,0,0,1,31,68,162,0,0,0
OPENSTACK,puppet-glance/manifests/cache/cleaner.pp,0,1,68,1,5,2,10,16,36,0,0,0
OPENSTACK,puppet-glance/manifests/cache/pruner.pp,0,1,68,1,5,2,10,18,36,0,0,0
OPENSTACK,puppet-glance/manifests/cache/logging.pp,1,2,138,0,0,1,18,59,95,0,0,0
OPENSTACK,puppet-glance/manifests/api/db.pp,0,0,74,0,0,1,9,21,47,0,0,0
OPENSTACK,puppet-glance/manifests/api/logging.pp,1,3,145,0,0,1,19,62,100,0,0,0
OPENSTACK,puppet-glance/manifests/api/authtoken.pp,4,1,283,0,1,1,37,81,196,0,0,0
OPENSTACK,puppet-glance/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-glance/manifests/wsgi/apache.pp,1,3,205,0,0,3,37,24,131,0,0,0
OPENSTACK,puppet-glance/manifests/backend/rbd.pp,0,0,73,0,2,2,11,19,40,0,0,0
OPENSTACK,puppet-glance/manifests/backend/file.pp,0,9,39,0,0,1,5,9,19,0,0,0
OPENSTACK,puppet-glance/manifests/backend/cinder.pp,2,3,109,0,0,1,13,29,73,0,0,0
OPENSTACK,puppet-glance/manifests/backend/swift.pp,2,0,123,0,0,1,18,28,77,0,0,0
OPENSTACK,puppet-glance/manifests/backend/reserved/staging.pp,1,2,52,0,0,1,4,14,37,0,0,0
OPENSTACK,puppet-glance/manifests/backend/reserved/tasks.pp,1,2,52,0,0,1,4,14,37,0,0,0
OPENSTACK,puppet-glance/manifests/backend/defaults/rbd.pp,0,0,54,0,0,1,12,24,26,0,0,0
OPENSTACK,puppet-glance/manifests/backend/defaults/s3.pp,0,0,81,0,0,1,22,36,44,0,0,0
OPENSTACK,puppet-glance/manifests/backend/defaults/file.pp,0,5,51,0,0,1,10,20,26,0,0,0
OPENSTACK,puppet-glance/manifests/backend/defaults/cinder.pp,1,2,143,0,0,1,36,69,82,0,0,0
OPENSTACK,puppet-glance/manifests/backend/defaults/swift.pp,0,0,90,0,0,1,20,40,51,0,0,0
OPENSTACK,puppet-glance/manifests/backend/multistore/rbd.pp,1,1,104,0,3,2,18,37,60,0,0,0
OPENSTACK,puppet-glance/manifests/backend/multistore/http.pp,1,2,72,0,0,2,9,24,41,0,0,0
OPENSTACK,puppet-glance/manifests/backend/multistore/s3.pp,1,1,131,0,3,2,25,48,78,0,0,0
OPENSTACK,puppet-glance/manifests/backend/multistore/file.pp,1,6,113,0,0,1,15,35,62,0,0,0
OPENSTACK,puppet-glance/manifests/backend/multistore/cinder.pp,2,3,173,0,0,1,39,78,107,0,0,0
OPENSTACK,puppet-glance/manifests/backend/multistore/swift.pp,3,1,196,0,0,2,36,46,114,0,0,0
OPENSTACK,puppet-glance/manifests/db/sync.pp,0,0,40,0,0,2,11,10,15,0,0,0
OPENSTACK,puppet-glance/manifests/db/metadefs.pp,0,0,32,0,0,2,8,8,11,0,0,0
OPENSTACK,puppet-glance/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-glance/manifests/db/mysql.pp,0,0,57,0,0,1,7,12,32,0,0,0
OPENSTACK,puppet-glance/manifests/cron/db_purge.pp,1,2,100,1,5,1,10,19,64,0,0,0
OPENSTACK,puppet-glance/manifests/cron/db_purge_images_table.pp,1,2,100,1,5,1,10,19,64,0,0,0
OPENSTACK,puppet-glance/manifests/key_manager/barbican.pp,0,0,95,0,0,1,13,27,62,0,0,0
OPENSTACK,puppet-glance/manifests/key_manager/barbican/service_user.pp,2,0,105,0,0,1,15,29,68,0,0,0
OPENSTACK,puppet-glance/manifests/keystone/auth.pp,9,0,134,0,0,1,22,36,89,0,0,0
OPENSTACK,puppet-glance/examples/glance.pp,0,2,12,0,0,0,5,9,0,0,0,0
OPENSTACK,puppet-gnocchi/manifests/statsd.pp,0,0,84,0,4,1,15,26,39,0,0,0
OPENSTACK,puppet-gnocchi/manifests/config.pp,0,0,34,0,0,1,2,6,25,0,0,0
OPENSTACK,puppet-gnocchi/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-gnocchi/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-gnocchi/manifests/db.pp,0,0,103,0,1,1,18,30,59,0,0,0
OPENSTACK,puppet-gnocchi/manifests/params.pp,0,0,33,0,0,1,0,22,5,0,0,0
OPENSTACK,puppet-gnocchi/manifests/metricd.pp,0,0,86,0,4,1,15,28,41,0,0,0
OPENSTACK,puppet-gnocchi/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-gnocchi/manifests/api.pp,0,0,140,0,5,4,19,43,61,0,0,0
OPENSTACK,puppet-gnocchi/manifests/client.pp,0,0,22,0,6,3,3,5,8,0,0,0
OPENSTACK,puppet-gnocchi/manifests/logging.pp,0,1,63,0,0,1,8,18,40,0,0,0
OPENSTACK,puppet-gnocchi/manifests/deps.pp,0,0,38,0,0,0,0,20,12,0,0,0
OPENSTACK,puppet-gnocchi/manifests/init.pp,0,0,60,0,4,1,10,13,29,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage.pp,1,1,23,0,0,1,0,2,18,0,0,0
OPENSTACK,puppet-gnocchi/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-gnocchi/manifests/wsgi/apache.pp,1,3,211,0,0,3,36,21,138,0,0,0
OPENSTACK,puppet-gnocchi/manifests/db/sync.pp,0,0,41,0,0,1,11,9,16,0,0,0
OPENSTACK,puppet-gnocchi/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-gnocchi/manifests/db/mysql.pp,0,0,60,0,0,1,7,15,35,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage/s3.pp,0,0,64,0,2,2,8,20,35,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage/file.pp,1,5,37,0,0,1,2,7,26,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage/ceph.pp,1,2,97,0,4,1,12,27,53,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage/swift.pp,1,1,111,0,0,1,15,45,76,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage/incoming/redis.pp,0,0,20,0,0,1,3,3,10,0,0,0
OPENSTACK,puppet-gnocchi/manifests/storage/incoming/file.pp,0,5,22,0,0,1,2,5,12,0,0,0
OPENSTACK,puppet-gnocchi/manifests/keystone/auth.pp,6,0,125,0,0,1,18,31,80,0,0,0
OPENSTACK,puppet-gnocchi/manifests/keystone/authtoken.pp,4,1,283,0,1,1,37,81,196,0,0,0
OPENSTACK,puppet-gnocchi/examples/site.pp,4,0,27,0,0,1,12,16,1,0,0,0
OPENSTACK,puppet-heat/types/authencryptionkey.pp,0,0,5,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-heat/manifests/api_cfn.pp,0,2,137,0,10,4,20,37,61,0,0,0
OPENSTACK,puppet-heat/manifests/config.pp,0,0,34,0,0,1,2,6,25,0,0,0
OPENSTACK,puppet-heat/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-heat/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-heat/manifests/db.pp,0,0,83,0,0,2,9,21,51,0,0,0
OPENSTACK,puppet-heat/manifests/reports.pp,0,2,32,0,0,1,3,7,19,0,0,0
OPENSTACK,puppet-heat/manifests/engine.pp,0,0,354,0,4,3,50,127,213,0,0,0
OPENSTACK,puppet-heat/manifests/params.pp,0,0,58,0,0,1,0,33,11,0,0,0
OPENSTACK,puppet-heat/manifests/cache.pp,0,5,352,0,0,1,46,104,248,0,0,0
OPENSTACK,puppet-heat/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-heat/manifests/trustee.pp,2,0,48,0,0,1,6,15,31,0,0,0
OPENSTACK,puppet-heat/manifests/api.pp,0,2,135,0,10,4,20,37,58,0,0,0
OPENSTACK,puppet-heat/manifests/client.pp,0,0,26,0,6,3,3,6,12,0,0,0
OPENSTACK,puppet-heat/manifests/logging.pp,1,2,144,0,0,1,19,61,98,0,0,0
OPENSTACK,puppet-heat/manifests/deps.pp,0,0,42,0,0,0,0,22,12,0,0,0
OPENSTACK,puppet-heat/manifests/init.pp,0,3,380,0,4,5,50,115,235,0,0,0
OPENSTACK,puppet-heat/manifests/clients.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/keystone.pp,0,3,53,0,0,1,6,14,31,0,0,0
OPENSTACK,puppet-heat/manifests/clients/base.pp,0,3,49,0,0,1,5,15,31,0,0,0
OPENSTACK,puppet-heat/manifests/clients/glance.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/neutron.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/octavia.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/trove.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/zaqar.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/magnum.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/designate.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/aodh.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/manila.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/mistral.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/vitrage.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/heat.pp,0,3,53,0,0,1,6,14,31,0,0,0
OPENSTACK,puppet-heat/manifests/clients/barbican.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/clients/nova.pp,0,3,53,0,0,1,6,15,31,0,0,0
OPENSTACK,puppet-heat/manifests/clients/cinder.pp,0,3,53,0,0,1,6,15,31,0,0,0
OPENSTACK,puppet-heat/manifests/clients/swift.pp,0,3,44,0,0,1,5,11,27,0,0,0
OPENSTACK,puppet-heat/manifests/wsgi/uwsgi_api_cfn.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-heat/manifests/wsgi/uwsgi_api.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-heat/manifests/wsgi/apache_api.pp,1,3,187,0,0,1,28,16,128,0,0,0
OPENSTACK,puppet-heat/manifests/wsgi/apache.pp,1,3,207,0,0,3,36,26,131,0,0,0
OPENSTACK,puppet-heat/manifests/wsgi/apache_api_cfn.pp,2,3,189,0,0,1,28,18,130,0,0,0
OPENSTACK,puppet-heat/manifests/db/sync.pp,0,0,40,0,0,2,11,10,15,0,0,0
OPENSTACK,puppet-heat/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-heat/manifests/db/mysql.pp,0,0,60,0,0,1,7,15,35,0,0,0
OPENSTACK,puppet-heat/manifests/cron/purge_deleted.pp,0,1,91,1,4,0,10,23,52,0,0,0
OPENSTACK,puppet-heat/manifests/keystone/auth_cfn.pp,9,0,141,0,0,1,14,31,89,0,0,0
OPENSTACK,puppet-heat/manifests/keystone/auth.pp,9,3,174,0,2,1,23,39,112,0,0,0
OPENSTACK,puppet-heat/manifests/keystone/domain.pp,0,0,79,0,2,2,4,28,36,0,0,0
OPENSTACK,puppet-heat/manifests/keystone/authtoken.pp,4,1,283,0,1,1,37,81,196,0,0,0
OPENSTACK,puppet-heat/examples/site.pp,0,0,28,0,0,0,4,11,5,0,0,0
OPENSTACK,puppet-horizon/types/availablethemes.pp,0,0,6,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-horizon/types/loglevel.pp,0,0,10,0,0,0,0,8,0,0,0,0
OPENSTACK,puppet-horizon/types/syslogfacility.pp,0,0,10,0,0,0,0,8,0,0,0,0
OPENSTACK,puppet-horizon/types/loghandlers.pp,0,1,4,0,0,0,0,4,0,0,0,0
OPENSTACK,puppet-horizon/manifests/params.pp,0,0,64,0,0,1,0,49,2,0,0,0
OPENSTACK,puppet-horizon/manifests/policy.pp,0,3,83,0,0,1,0,30,41,0,0,0
OPENSTACK,puppet-horizon/manifests/dashboard.pp,1,1,60,0,5,0,0,20,33,0,0,0
OPENSTACK,puppet-horizon/manifests/deps.pp,1,1,47,0,0,0,0,23,24,0,0,0
OPENSTACK,puppet-horizon/manifests/init.pp,6,14,819,3,7,3,66,164,571,0,4,0
OPENSTACK,puppet-horizon/manifests/dashboards/octavia.pp,1,2,87,1,1,3,15,17,31,0,1,0
OPENSTACK,puppet-horizon/manifests/dashboards/ironic.pp,1,2,54,1,1,2,11,12,21,0,1,0
OPENSTACK,puppet-horizon/manifests/dashboards/designate.pp,1,2,87,1,1,3,15,17,31,0,1,0
OPENSTACK,puppet-horizon/manifests/dashboards/manila.pp,1,2,112,1,1,3,15,37,45,0,1,0
OPENSTACK,puppet-horizon/manifests/dashboards/heat.pp,1,2,101,1,1,3,15,17,43,0,1,0
OPENSTACK,puppet-horizon/manifests/wsgi/apache.pp,1,12,318,3,4,2,61,80,133,0,2,0
OPENSTACK,puppet-horizon/manifests/policy/base.pp,0,5,58,0,0,2,7,10,29,0,0,0
OPENSTACK,puppet-ironic/manifests/pxe.pp,1,36,375,10,24,4,113,130,111,0,5,0
OPENSTACK,puppet-ironic/manifests/audit.pp,0,1,35,0,0,1,3,8,19,0,0,0
OPENSTACK,puppet-ironic/manifests/config.pp,0,0,29,0,0,1,2,5,22,0,0,0
OPENSTACK,puppet-ironic/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-ironic/manifests/glance.pp,3,1,164,0,0,1,22,62,99,0,0,0
OPENSTACK,puppet-ironic/manifests/healthcheck.pp,0,2,69,0,0,1,8,19,43,0,0,0
OPENSTACK,puppet-ironic/manifests/neutron.pp,3,1,104,0,1,0,13,39,67,0,0,0
OPENSTACK,puppet-ironic/manifests/db.pp,0,0,74,0,0,1,9,21,47,0,0,0
OPENSTACK,puppet-ironic/manifests/reports.pp,0,2,47,0,2,1,5,11,28,0,0,0
OPENSTACK,puppet-ironic/manifests/json_rpc.pp,3,2,130,0,0,1,17,51,83,0,0,0
OPENSTACK,puppet-ironic/manifests/params.pp,1,2,125,0,0,1,0,82,21,0,0,0
OPENSTACK,puppet-ironic/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-ironic/manifests/vnc.pp,0,2,138,0,7,1,22,50,75,0,0,0
OPENSTACK,puppet-ironic/manifests/inventory.pp,0,0,33,0,0,2,2,10,15,0,0,0
OPENSTACK,puppet-ironic/manifests/api.pp,1,1,149,0,5,4,22,44,77,0,0,0
OPENSTACK,puppet-ironic/manifests/client.pp,1,1,42,0,2,3,3,5,28,0,0,0
OPENSTACK,puppet-ironic/manifests/logging.pp,1,2,144,0,0,1,19,61,99,0,0,0
OPENSTACK,puppet-ironic/manifests/deps.pp,0,1,79,0,0,0,0,49,24,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector.pp,1,27,642,3,25,6,118,243,336,0,1,0
OPENSTACK,puppet-ironic/manifests/init.pp,1,4,368,0,3,7,45,107,242,0,0,0
OPENSTACK,puppet-ironic/manifests/disk_utils.pp,0,0,59,0,0,2,7,22,37,0,0,0
OPENSTACK,puppet-ironic/manifests/conductor.pp,11,11,446,0,7,5,64,174,270,0,0,0
OPENSTACK,puppet-ironic/manifests/nova.pp,3,1,119,0,10,1,22,45,60,0,0,0
OPENSTACK,puppet-ironic/manifests/service_catalog.pp,3,1,90,0,0,1,11,33,55,0,0,0
OPENSTACK,puppet-ironic/manifests/cinder.pp,3,1,89,0,0,1,11,33,54,0,0,0
OPENSTACK,puppet-ironic/manifests/swift.pp,3,1,89,0,0,1,11,32,54,0,0,0
OPENSTACK,puppet-ironic/manifests/api/authtoken.pp,4,1,284,0,0,1,37,78,197,0,0,0
OPENSTACK,puppet-ironic/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,8,23,0,0,0
OPENSTACK,puppet-ironic/manifests/wsgi/apache.pp,1,3,202,0,0,3,35,21,131,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/config.pp,0,0,29,0,0,1,2,5,22,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/coordination.pp,0,0,23,0,0,1,1,5,12,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/healthcheck.pp,0,2,69,0,0,1,8,19,43,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/db.pp,0,0,74,0,0,1,9,21,47,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/ironic.pp,3,1,101,0,0,1,13,39,62,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/client.pp,0,0,24,0,2,3,3,3,10,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/logging.pp,1,2,138,0,0,1,18,59,95,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/pxe_filter.pp,1,1,36,0,0,1,2,8,24,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/service_catalog.pp,3,1,92,0,0,1,11,33,57,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/swift.pp,3,1,104,0,0,1,13,40,65,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/authtoken.pp,4,1,283,0,1,1,37,81,196,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/pxe_filter/iptables.pp,1,1,44,0,0,2,4,14,28,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/pxe_filter/dnsmasq.pp,1,1,53,0,0,2,4,15,31,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/wsgi/apache.pp,1,3,200,0,0,3,35,25,125,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/db/sync.pp,0,0,31,0,0,2,9,7,9,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-ironic/manifests/inspector/db/mysql.pp,1,1,71,0,0,1,7,16,46,0,0,0
OPENSTACK,puppet-ironic/manifests/pxe/common.pp,1,3,56,0,0,1,0,2,45,0,0,0
OPENSTACK,puppet-ironic/manifests/pxe/tftpboot_file.pp,1,9,47,0,1,2,7,7,28,0,1,0
OPENSTACK,puppet-ironic/manifests/drivers/pxe.pp,1,8,208,0,0,2,30,77,129,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/ansible.pp,1,4,115,0,3,2,16,43,68,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/interfaces.pp,1,1,205,0,0,0,0,93,145,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/ipmi.pp,1,2,89,0,0,1,9,30,63,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/redfish.pp,1,3,142,0,2,2,19,55,92,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/agent.pp,2,1,181,0,0,1,23,71,128,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/drac.pp,1,1,75,0,2,2,9,25,48,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/inspector.pp,3,1,165,1,0,1,23,62,91,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/hardware_interface.pp,1,1,43,0,0,1,2,10,30,0,0,0
OPENSTACK,puppet-ironic/manifests/drivers/ilo.pp,1,1,66,0,2,2,7,23,40,0,0,0
OPENSTACK,puppet-ironic/manifests/db/sync.pp,0,0,39,0,0,2,11,8,14,0,0,0
OPENSTACK,puppet-ironic/manifests/db/postgresql.pp,0,0,47,0,0,1,5,10,26,0,0,0
OPENSTACK,puppet-ironic/manifests/db/online_data_migrations.pp,0,0,40,0,0,2,9,8,16,0,0,0
OPENSTACK,puppet-ironic/manifests/db/mysql.pp,1,1,71,0,0,1,7,16,46,0,0,0
OPENSTACK,puppet-ironic/manifests/keystone/auth_inspector.pp,10,1,143,0,0,1,21,38,96,0,0,0
OPENSTACK,puppet-ironic/manifests/keystone/auth.pp,10,1,150,0,0,1,21,37,105,0,0,0
OPENSTACK,puppet-ironic/examples/ironic.pp,1,1,79,0,0,0,14,34,19,0,0,0
OPENSTACK,puppet-ironic/examples/ironic_config_to_swift_uuid.pp,0,0,3,0,0,0,2,3,0,0,0,0
OPENSTACK,puppet-keystone/types/omittedendpointurl.pp,0,0,1,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-keystone/types/keystonepublicendpointurl.pp,0,0,1,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-keystone/types/keystoneendpointurl.pp,0,0,4,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-keystone/types/endpointurl.pp,0,0,4,0,0,0,0,0,0,0,0,0
OPENSTACK,puppet-keystone/types/publicendpointurl.pp,0,0,5,0,0,0,0,0,1,0,0,0
OPENSTACK,puppet-keystone/manifests/config.pp,0,0,29,0,0,1,2,5,22,0,0,0
OPENSTACK,puppet-keystone/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-keystone/manifests/bootstrap.pp,4,2,229,0,11,1,20,108,74,0,0,0
OPENSTACK,puppet-keystone/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-keystone/manifests/db.pp,0,0,80,0,0,1,10,23,51,0,0,0
OPENSTACK,puppet-keystone/manifests/federation.pp,0,0,27,0,0,1,2,6,16,0,0,0
OPENSTACK,puppet-keystone/manifests/params.pp,0,0,45,0,0,1,0,22,4,0,0,0
OPENSTACK,puppet-keystone/manifests/cache.pp,0,5,357,0,0,1,46,106,249,0,0,0
OPENSTACK,puppet-keystone/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-keystone/manifests/security_compliance.pp,0,0,109,0,0,1,14,41,76,0,0,0
OPENSTACK,puppet-keystone/manifests/logging.pp,1,2,155,0,0,1,21,75,108,0,0,0
OPENSTACK,puppet-keystone/manifests/deps.pp,0,1,56,0,0,0,0,29,24,0,0,0
OPENSTACK,puppet-keystone/manifests/init.pp,1,15,750,4,13,8,112,226,392,0,3,0
OPENSTACK,puppet-keystone/manifests/ldap_backend.pp,0,4,401,1,6,2,64,113,250,0,1,0
OPENSTACK,puppet-keystone/manifests/ldap.pp,0,2,361,0,4,1,53,163,241,0,0,0
OPENSTACK,puppet-keystone/manifests/resource/service_identity.pp,1,1,225,0,19,1,4,64,118,0,0,0
OPENSTACK,puppet-keystone/manifests/resource/service_user.pp,2,1,122,0,0,0,0,61,77,0,0,0
OPENSTACK,puppet-keystone/manifests/resource/authtoken.pp,3,1,352,0,2,1,16,174,232,0,0,0
OPENSTACK,puppet-keystone/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-keystone/manifests/wsgi/apache.pp,1,9,248,0,1,1,39,44,155,0,0,0
OPENSTACK,puppet-keystone/manifests/db/sync.pp,0,0,45,0,0,1,11,8,20,0,0,0
OPENSTACK,puppet-keystone/manifests/db/postgresql.pp,0,0,57,0,0,1,5,10,36,0,0,0
OPENSTACK,puppet-keystone/manifests/db/mysql.pp,0,0,60,0,0,1,7,15,35,0,0,0
OPENSTACK,puppet-keystone/manifests/cron/trust_flush.pp,1,2,101,1,4,1,10,20,62,0,0,0
OPENSTACK,puppet-keystone/manifests/cron/fernet_rotate.pp,1,1,86,1,4,1,10,16,55,0,0,0
OPENSTACK,puppet-keystone/manifests/federation/shibboleth.pp,4,0,121,1,0,4,20,40,46,0,0,0
OPENSTACK,puppet-keystone/manifests/federation/mellon.pp,1,0,88,0,1,4,8,25,34,0,0,0
OPENSTACK,puppet-keystone/manifests/federation/openidc.pp,3,2,278,0,0,4,13,50,178,0,0,0
OPENSTACK,puppet-keystone/manifests/federation/identity_provider.pp,0,3,150,0,4,1,26,53,80,0,1,0
OPENSTACK,puppet-keystone/examples/k2k_sp_shib.pp,8,0,69,1,0,1,19,24,23,0,0,0
OPENSTACK,puppet-keystone/examples/ldap_identity.pp,0,0,24,0,2,0,11,13,7,0,0,0
OPENSTACK,puppet-keystone/examples/apache_with_paths.pp,6,0,46,0,0,1,11,13,19,0,0,0
OPENSTACK,puppet-keystone/examples/apache_dropin.pp,6,0,46,0,0,1,11,14,19,0,0,0
OPENSTACK,puppet-keystone/examples/v3_domain_configuration.pp,2,1,32,0,0,0,16,25,3,0,0,0
OPENSTACK,puppet-keystone/examples/ldap_full.pp,0,1,65,0,2,0,48,48,11,0,0,0
OPENSTACK,puppet-keystone/examples/v3_basic.pp,0,0,16,0,0,0,6,9,0,0,0,0
OPENSTACK,puppet-keystone/examples/user_project_user_role_composite_namevar.pp,0,0,155,0,18,0,53,55,41,0,0,0
OPENSTACK,puppet-keystone/examples/ldap_backend.pp,0,0,118,0,2,0,100,94,3,0,0,0
OPENSTACK,puppet-magnum/manifests/config.pp,0,0,34,0,0,1,2,6,25,0,0,0
OPENSTACK,puppet-magnum/manifests/cors.pp,0,0,57,0,0,2,6,14,38,0,0,0
OPENSTACK,puppet-magnum/manifests/x509.pp,0,0,43,0,0,1,5,17,26,0,0,0
OPENSTACK,puppet-magnum/manifests/healthcheck.pp,0,2,60,0,0,1,7,16,39,0,0,0
OPENSTACK,puppet-magnum/manifests/db.pp,0,0,74,0,0,1,9,21,47,0,0,0
OPENSTACK,puppet-magnum/manifests/drivers.pp,0,1,39,0,0,1,4,14,24,0,0,0
OPENSTACK,puppet-magnum/manifests/reports.pp,0,2,32,0,0,1,3,7,19,0,0,0
OPENSTACK,puppet-magnum/manifests/params.pp,0,0,40,0,0,1,0,25,9,0,0,0
OPENSTACK,puppet-magnum/manifests/docker_registry.pp,0,0,26,0,0,1,2,6,15,0,0,0
OPENSTACK,puppet-magnum/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-magnum/manifests/api.pp,0,2,172,0,5,5,23,52,76,0,0,0
OPENSTACK,puppet-magnum/manifests/client.pp,0,0,24,0,2,3,3,5,10,0,0,0
OPENSTACK,puppet-magnum/manifests/cluster.pp,0,0,39,0,0,1,4,12,24,0,0,0
